SentenceID,AppName,Text,Sentiment
38b1e5c0-4244-4a35-a72c-81df21dbc767,Bolt,Have recieved multiple emails of someone using my email address for their rides as there is no email verification etc.. would be extremely worried to use this service and put payment details into it.,negative
ff7969ac-d70b-4c80-9936-441d97b76307,Bolt,I don't think i can trust the app again or request a cab it feels just feel bad,negative
7b4a0999-1239-4241-bfe1-f8cb4a9f72fc,Bolt,This app keeps getting expensive by the day im gonna download uber once your drivers are even rude,negative
e69756d6-61d7-454f-abc8-cf411d140565,Bolt,The last time I used this app it was terrible ....driver talks too much ....driver has a body odour ....the car was terrible and I even saw a cockroach in the car ....this is apparently the worse ride ever!!!!,negative
16b3197a-7214-494e-bb27-cf7ca9520eef,Bolt,It a Kak application drivers cancel to much I can't take this any longer,negative
14b35be8-f325-4af9-8c5d-c4ed1085b4e8,Bolt,Some of your drivers they want this promotion for to pay with account they will tell you cancel i can't,negative
f0d9a555-6f31-4375-bb20-060e098ec5d6,Bolt,It looks like you guys don't care about the scam that happens with your drivers and u don't answer your built_in app support chat.,negative
6b75a248-9d17-49ce-9b76-655e4c655082,Bolt,"A driver who did NOT pick me up, said that he picked me up and drove all the way to my destination just to collect the money.",negative
eeeb5b8a-110c-428f-b085-b6588b3b5d64,Bolt,I wasn't happy cause it was my 1st time and it was suppose to be a free ride but i had to pay,negative
d66d0bc7-34f9-4486-8c66-cff607602b93,Bolt,I lost my phone in a trip from a local mall to my home and when i phoned a few times the driver put of the phone.,negative
72155708-be8d-4884-a9c2-d6fb3f7ee7b1,Bolt,"The guy arrived, refused to come to the spot I actually requested him to come and then requested the journey as it was my friend not me even though I called him and confirmed her details.",negative
25978d50-e048-4b3f-8858-090656139059,Bolt,I still got charged £8.80 for a £5 journey because of 'waiting time' which kept adding up bevause he was not cancelling.,negative
b62d2020-0ffb-4341-9100-ddf782364947,Bolt,Drivers on this app are useless,negative
d600fe2b-afa5-4c8e-9a5c-606fab000b45,Bolt,The app is not capturing the pickup point clearly thereby misleading the driver hence increasing the response time.,negative
60d9aef5-349e-4cfb-9e3e-b3678cb6a0fa,Bolt,I recently had all my money withdrawn from my account.,neutral
7e5c08ae-e810-465f-8711-3c5816fa65eb,Bolt,You guys have a very wrong estimation of charges.,negative
27582ff1-df40-49e1-8177-8f8b54d13b23,Bolt,"I normally select a bolt at CBD, telling me its a two minute wait time only to find out that the driver is in Westlands or south B for an instance.",neutral
e8cd7171-64ba-4621-92f6-23de3d762796,Bolt,Terrible ride sharing app.,negative
4cf00847-2940-491b-bb38-7268d07ac632,Bolt,"Most times good and efficient but we getting more unclean drivers, dirty cars and rude drivers",negative
40ea1233-3b95-4320-90a7-957ab45a925b,Bolt,!I(female) requested a ride yesterday (29 February 2020) around 10pm at night .,neutral
0d246297-0db0-455e-bc7f-4ec2d855af5b,Bolt,The driver came with a man sitting in the passenger side of his car.,negative
a64ae062-381c-4256-8ae3-cd42b2ee4fa6,Bolt,The driver called me to get into his car and I refused.,negative
38d9ce98-043d-49aa-9729-60f91ca33bfb,Bolt,"Very efficient service, takes away any stress of booking a cab",positive
e9e6adec-e152-4079-ad1a-372d07975a3b,Bolt,Thnks and nice trip,positive
8a0c789d-7a92-4d7a-b8f0-5f32766b5d9c,Bolt,LOVE their ride,positive
2c45611d-c175-467e-8c6f-86bdedc1d091,Bolt,Their cars are always in good clean condition.,positive
f7225c1c-1735-4f7f-b838-56d065d4267f,Bolt,"I have always had good, friendly drivers.",positive
eb3c602b-9296-4f51-89ea-aa40c59ba095,Bolt,The prices are also always reasonable.,positive
b5483380-0cb9-419b-8525-4356ea5ba767,Bolt,Fantastic ride,positive
8f2c012e-29e6-4a77-8db4-2837adeea13d,Bolt,"Drivers are polite, trustworthy and very helpful.",positive
ff7348b5-d1f2-4e21-8e19-2a7b6c5330bc,Bolt,Just sometimes prices are too high and too expensive for me.,negative
be7485c1-26db-4072-976e-022c8bd3efc6,Bolt,Do you have a weekly service option we can use fro.,neutral
6e54972b-00af-4c0b-8c66-9a110a726a3b,Bolt,Drivers are respectful and humbe and finding a ride is so easy,positive
498043b9-dff3-4704-a27f-b4ca1753de54,Bolt,"Response is highly recommended and drivers are accommodative to my wheelchair bound son,even thou cars are so small but they always make a way for us and the wheelchair",positive
2db2365d-e132-4fd0-9ee7-15b83c38df39,Bolt,Awesome and enjoyed my ride,positive
4d000c16-f163-4571-90d5-2caed9d4b70f,Bolt,Best convenient for students and adults who are in need of transportation.,positive
ad5bbf51-e150-4fa8-90d6-dd47506e290b,Bolt,It okay pls just upgrade your Gps cos i on wifi for most of the drivers just to end my trip,neutral
5da19d62-f44c-4f17-a88e-419b6e206850,Bolt,Safe travels,positive
f896c47e-c082-447d-b65e-83a5de43404c,Bolt,The driver was just normal,neutral
757a0bf2-1842-4cbf-84ac-5c0c2c42dabd,Bolt,Great driver great music ...love it,positive
26c71c88-3141-49d0-971d-4b31ff8e8f76,Bolt,"Clean,,good driver and lower prices",positive
a189c2de-7541-442a-9665-5ab8ee530724,Bolt,"Nice app, the drivers are quick to response",positive
41e79a56-bbe4-43dc-a575-780feee6f9c7,Bolt,"Pathetic, got charged over twice the estimated price (other taxi companies are able to provide estimates very accurately, I have never had 1 problem with uber in over 200 trips) , customer support came up with some poor excuse, complete nonsense.",negative
00bdeac6-314b-4045-ad17-c8db117a4631,Bolt,Please cancel ny trip,neutral
931eaa79-120f-4ddb-b62c-a0beeae28695,Bolt,Taxify is a reliable way of transportation but recently they at every month end time they pick up the prices to ridiculously high amounts,negative
a0cb3647-e8ee-4bc0-96d7-a9594798960a,Bolt,Some taxi drivers are extremely rude and disrespectful.,negative
355158cd-3fc8-4d72-b558-d9de40d86038,Bolt,I don't understand why prices have to change on peak hours.,neutral
c6b324fb-6bd4-4a55-8baa-fc7c515c1fe4,Bolt,Drivers are very good at cancelling trips... Why accept then cancel..,negative
2352772d-d7f3-43ad-b91b-6de85b7dbc94,Bolt,"Worked great for about 3 days, i use bolt to get to work and back, but now I can't seem to find a ride no matter what time of day or night.",negative
e5a558a7-fbf4-4e98-8df5-8d07567d228e,Bolt,The price is too much,negative
e3550770-1350-4026-befb-8ca7c7623c99,Bolt,Then the driver promised to bring the phone back the next day.,neutral
cdda2849-8135-4abb-89c6-66ce65f41b1d,Bolt,Most drivers are very nice... and ok with GPS,positive
d56e0f60-3bdf-4b8e-85cd-7b202767302c,Bolt,"Love this app it's safe, it quick, it reasonably in prices",positive
b01ff8de-642c-459b-809f-bf1ffb447c79,Bolt,Despite a few hiccups the app is great nd the drivers are great too,positive
ad92510c-997b-48f9-a25d-f85f28fc940b,Bolt,"It's good having so many driver s, waiting time is less",positive
15dad166-2b61-42ac-b1bf-1373ae898064,Bolt,I once had a driver cancel my ride when the weather was very cold because I didn't know he was my taxi and not just another car parking as he drove further up from where I was waiting.,negative
c1df234a-145a-474f-8259-8d395b2314ea,Bolt,"Very good app, always useful updates ment to to ease the user interface, the waiting time is quite approximate, could be improved.",positive
1b988ee6-0f01-49c6-9a06-a9581e53223c,Bolt,Quality vehicles and good drivers,positive
ab0eee5f-de3f-462a-86fb-009dec1db4d0,Bolt,Please work on your GPS,neutral
859c159a-76a8-43b2-9656-9913d0593bd3,Bolt,"For the company, the prices are better with good service.",positive
2b6fac35-2a61-4025-b69c-5e252e00b16c,Pipedrive,"My main complaint is the battery usage which can be 7 to 15% when it's not even being used, this is a problem",negative
298aad47-e326-4c9f-b1a7-fb4b6d118b84,Pipedrive,"Great app overall, although the Activities section is a little cumbersome.",negative
4679917d-71b2-44c3-a1f5-115dc020b526,Pipedrive,Worst syncing of data!!!,negative
6b138016-91f7-4b89-a00a-8159640e1e23,Pipedrive,Database is slow and clunky for contacts.,negative
24ac7755-c7f9-4666-a6ac-c02d06ea19f2,Pipedrive,Poor sync.,negative
5fbece4c-adb6-463c-8535-488c01030f8e,Pipedrive,VERY POOR SYNCHRONIZATION OF DATA!,negative
3db2aa03-e5f8-4783-9739-2b3dd11fa202,Pipedrive,"Very slow to sync data, but ok app.",negative
e3c008bb-088b-447e-b28d-011145b59ff6,Pipedrive,"Just barely functional - this app is extremely slow to load on start-up, sometimes taking up to 2 minutes just for the main screen to show up.",negative
d5908018-6c4b-4a6f-8c14-f0d2f5074789,Pipedrive,"While you can import your contacts from your phone, it is manual.",neutral
a1427337-ed40-4cdc-a571-cb8169150e2a,Pipedrive,"Lay out very good, easy to use but it is so frustratingly slow.",negative
2d7f87fe-aed2-4a45-96ca-a87b6963766a,Pipedrive,I expected to manage my emails through the app as I do on the desktop version.,negative
9aea2d01-8c29-423b-8478-49e46931b003,Pipedrive,I can't check the analytics on Android app,negative
77ada4a4-0a13-4d4e-96de-de18f3297c81,Pipedrive,Nice app but can't find out how to log my calls :(,negative
250c8166-137a-4b78-b891-0bb53e1f4f67,Pipedrive,"Also, I have to use discard menu, not simply click the left arrow icon on the header.",negative
8b5f1db1-209f-4a06-9247-7da18b9f543d,Pipedrive,On the mobile app I actually have to type of the address manually which is a massive chore.,negative
0c4429f6-9215-4e9f-a91b-3f1629b1bdc0,Pipedrive,So I am just using the desktop app for adding companies.,neutral
4b766dcb-45d6-4a62-b9eb-928df0dbf24d,Pipedrive,You have to go find the listing again to to call report & schedule a new activity.,negative
4e432253-d31f-4bfb-a8d4-0ad8b668c745,Pipedrive,You can not see note and future activities easily from the phone when you are in the field to see if another rep is calling on a particular business already.,negative
b8b71882-0f7d-4a23-8f43-deede1c1ebc8,Pipedrive,"When any call in your BASE database comes IN or goes OUT, the Base app pops up a & asks if you want to call report.",neutral
92c1abf2-9dad-413b-b6e4-eb0a360c6667,Pipedrive,That means no deals with products can be created.,negative
aed4cbc1-5322-452d-b7fe-ac31856ffa9c,Pipedrive,"Pipedrive simply will not allow a lead to fade into ""no man's land"".",positive
1d0db52a-509e-4e6e-9087-2e6c58e94599,Pipedrive,"After any communication with a customer, it instantly forces me to create another activity so that Everyone has a next steps plan in place at all times.",positive
90918d18-f16d-4709-acf9-c2e699468475,Pipedrive,I HIGHLY recommend the integration with Gmail.,positive
cd21edd1-464c-4732-9280-8fa924833270,Pipedrive,"The app works with Google Assistant as well, read out your tasks, take notes, logs incoming and outgoing calls to your contacts (if you want) and do much more.",positive
c8ba6714-6739-4d99-ab28-8e81159894cf,Pipedrive,Love the voice transcription function.,positive
77b1a871-2947-4969-8a39-2d9472daac48,Pipedrive,As soon as I speak with a client I'm able to add a note to their file upon handing up.,positive
b2f3435a-cf78-41dc-9724-fa8cc502729a,Pipedrive,Helps me to keep track of all client updates.,positive
a1862773-3510-495e-9765-39a87f8ad3a0,Pipedrive,"Easy to use, captures everything, exports easily.. Intuitive... Nice",positive
df529d63-0d53-4314-a2db-b2835ed035dd,Pipedrive,Pipedrive helps keep us on track with our customers.,positive
9f46f487-98d5-41ac-be02-3823dbcaba9b,Pipedrive,Especially with followup on repeat sales.,neutral
f51e9a3b-206b-4f6e-b28d-9bad1000754a,Pipedrive,Can easily add and remove seats as required.,positive
aec0332b-e503-44ee-8b9f-71627f864316,Pipedrive,"it helps me coordinate my sales on it , activities ,contact , companies and many more , it's the best CRM I have ever used.",positive
2492bbfd-7293-49e4-8f03-3fac9c0b5afd,Pipedrive,Keeps my deals on track and helps me manage my day.,positive
2bfc30eb-ff16-4a21-9211-6888b550fc08,Pipedrive,Best 👍💯 for managing all business department activities,positive
70de8482-eb1d-4e93-a573-489afca4a0c8,Pipedrive,"Intuitive UI, makes it very easy to keep track of things without feeling too forced.",positive
5c8e9f97-ec65-44d3-a5cd-0faf08d4ad52,Pipedrive,Pipeline approach for managing deals is exactly what our business needs,positive
e640545f-de09-462c-af94-55fa034a6b9d,Pipedrive,Assists on keeping me in top of my deals and in touch with clients,positive
91b79d1f-fa79-400c-8d2f-27b29f098f8d,Pipedrive,Seamless experience managing the full pipeline.,positive
aea0e1c7-ed41-44a0-a9cd-d878a0553af5,Pipedrive,Killer feature: caller ID and logging.,positive
b91519d0-e6f3-43ab-a842-4acbe21bf98c,Pipedrive,"Its easy to us, the design makes it easy to see your pipeline status.",positive
16e05fa9-365e-45ae-9487-8034d25b0275,Pipedrive,"Brilliant sales funnel and pipeline, very user friendly, uncomplicated and seriously effective!",positive
a623dd56-0e32-495b-b29e-3eaf6055f161,Pipedrive,our implementation of PD cover sales and production so all custom field are visible across all pipelines.,neutral
8e7c33bf-b7fe-4fdd-a1f5-5e86ca852c52,Pipedrive,we have 200+ custom fields so it can be time consuming for guys in the field to track down the field they need.,negative
7f832de9-7f23-45e4-bdbc-c932ea0b537e,Pipedrive,I'm able to see how my sales team is doing and better predict sales in addition tp providing better customer service.,positive
cc3fef12-09dd-4d38-8823-53bec750abcc,Pipedrive,I especially love that the software links to other services like mailchimp.,positive
f56d7221-07d4-433b-ae33-07407f6799c4,Pipedrive,Poor sync.,negative
4b00cece-6f0c-4222-adf3-bc51c40cbe38,Pipedrive,Also good for tracking your teams performance.,positive
275487bb-cc29-443e-abde-7f4ac56381f8,Pipedrive,Great app well sync and Google support.,positive
6bf00e7c-ec22-497e-b55a-230b9aaaef75,Pipedrive,Best and most intuitive sales pipeline tool I've used!,positive
6332c1d1-f757-44e5-8c22-e93dea679e40,Pipedrive,I love that I can click on a contact call them and it logs the call.,positive
e4bbcc39-433b-4699-9702-22cdcbe6754b,Pipedrive,"This ranked above the rest due to the great ux/ui and how well it works to automate, assign and convert prospects with its features.",positive
a2b37152-c4f0-4f04-b743-e70271f7e15b,Pipedrive,The outgoing call feature is excellent but the text message button doesn't seam to connect with my android.,negative
c5fb6ae5-b0c3-4f32-b256-c92542cd810e,Pipedrive,I very much like the automatic phone call log after each conversation.,positive
c4358b5a-cd91-4e9b-9162-c87407c0e454,Pipedrive,Love the new call log feature.,positive
4cd0bf7e-8b6b-4ad3-ac43-b8a3c1645c1c,Pipedrive,Task and team management along with the sales and other activities.,neutral
59691def-2f87-410e-9fc5-af5960255adf,Pipedrive,"I wanted something were I could easily see all my leads, whether or not there was a task assigned to the person  (which I could easily discern) and pipedrive delivered... and at $12 a month... so far I love it... and I have actually picked up 3 clients that I had been neglecting because they ""fell through the cracks"" no complaints at this point... LOVE THE PRODUCT!",positive
cd2bc71b-6299-4e3b-b91a-3866529f66ed,Pipedrive,"I had a simple question with something small regarding importing my contacts online and a lady on their support line not only helped me, but spent just under 2 hours on the phone with me 'holding my hand' showing me not only how the CRM worked, but the app.",positive
7ed469d9-d913-43ee-afef-f4835ed9c6f1,Pipedrive,"They advertise 
integration with Outlook 365.",neutral
a8cfec48-f8e5-4a41-92dd-af53ef7bfc52,Pipedrive,"Works fine and has all the basic features, but didn't tell me it would hold 
my information hostage after the trial runs out with no way to export your 
data without paying.",negative
278b9d5e-d8ea-47f1-ac96-190cacd07c65,Pipedrive,It's so slow just like their desktop version.,negative
ec49558d-77f2-4cde-9709-a8d60768c034,Pipedrive,I tried searching company wide and just myself.,neutral
5d973a80-4e39-49da-af35-aadc63c50eb5,Pipedrive,"The app itself is really good, but is extremely slow.",negative
dfa31ed6-fd82-47b7-81d1-f8cc15056c92,Pipedrive,So slow,negative
b1a4b3d1-e8e2-4f32-9e0d-3224d9b769a4,Pipedrive,Bad sinchronizing.,negative
dcc05816-d69e-43f9-bffa-36f7bd5e33dd,Pipedrive,"Installation is quick and easy, especially email.",positive
b0ffc782-5e1d-43fc-85d0-dbdd75e2a278,Pipedrive,It helps me keep organize the activities to follow up it makes repetitive info emails easy w templates.,positive
06c43265-9c16-4749-ade8-264979fbab56,Pipedrive,i've been working with pipedrive for 2 weeks and till now it's been very useful on keeping track deals,positive
943dbecc-69ca-47d4-8a28-9406e4b888fb,Pipedrive,"There are some functions, however, that are not as user-friendly such as attaching files (which must be done one at a time, cannot upload multiple files simultaneously, i.e.",negative
508e090f-d116-43d8-8017-39910060b1aa,Pipedrive,"I've come up with a functional workaround using tags, but it's cumbersome.",neutral
10a2e7fa-cb96-452a-872b-8a8a55deae92,Pipedrive,"So I'm new to the CRM, seems like a great program so far, but here's my question... Just logged in with my Galaxy Tab S2, which I use in Landscape with a keyboard.",neutral
512a7205-a689-47cf-973a-6251df34367a,Pipedrive,"The second I logged in it switched me to portrait, which makes it unusable with the keyboard, and for me, my tablet as a whole.",negative
fa198867-ac29-4f1f-a85f-3503044a8f7e,Pipedrive,Helps us in keeping a track of all leads.,positive
0382f885-425e-4587-a46f-d97d949718b4,Pipedrive,Only if you open the profile or change to the view list.,neutral
c9f53793-1959-438e-ad35-7b75067418c7,Toggl,"The concept of tags, projects and folders is oh so incoherent.",negative
81b6c561-97c4-4a43-b6c2-66de7c937598,Toggl,"Time selector is horrible, if you don't want to use timers and prefer registering manually, you'll make lots of mistakes.",negative
82330e95-6231-4c10-a9a0-03a26c9883ae,Toggl,"You submit less important data is via ""save"" - it doesn't save anything, though, as the whole record is saved by ""done"".",negative
ef368ba4-a285-4a49-ab35-958b18a45877,Toggl,You set report parameters by clicking outside modal.,neutral
a63155b9-9b8e-4153-95f2-f7e1a3424eae,Toggl,Adding entries to the past is suddenly hard to find and weird to set its details.,negative
f9b69f95-276d-4178-862e-2c5be657f0dc,Toggl,Changing the date of entries is weirdly hard to find.,negative
99625367-1e69-4b16-82f7-9d61360583f0,Toggl,I keep accidentally starting new timers when I only want to view/review the details of existing entries...yet again I started a new timer?....can we just revert back a year or so?,negative
fe692a26-aac4-468f-9eb2-5980d5975ee9,Toggl,"It does track time, but is non-intuitive.",negative
ad26f30f-ee9a-4540-8ef7-664ea21d4ca4,Toggl,It's quick to add in time entries which I appreciate.,positive
d376692a-f59c-43d9-9bd7-d334b0098910,Toggl,Having to go in to the app each time to stop the timer is a bit of a hastle,negative
1272271d-e092-4a93-a3d8-3e470166dc09,Toggl,Time tracking is buggy.,negative
151b7945-1c72-4fe9-8548-be18dee6a6d7,Toggl,-Tags are worthless since they don't stick when you restart a timer.,negative
f19066c6-b30b-4438-b6ef-130e7d2cea33,Toggl,"It's just tracker, but even to open it or add new task from previous, takes a lot of time.",negative
d1fe2a55-333c-4036-a18b-ee730b03dbe4,Toggl,And it uses hashtags in your text fields to trigger project names and description tags.,neutral
85d1035c-7fd7-4dab-857d-f4c264c81edc,Toggl,Turns out that I created a duplicate tag which caused validation errors.,negative
633f3fc7-7cc6-4e02-9f98-429c0089aff2,Toggl,Account needed even for quick try out,negative
d91100ec-03fb-4f71-a471-b3a0809fffa3,Toggl,"It's time tracking, why can't we figure this out?",negative
4affcb1c-4da8-4a94-ad48-fdd6089debc0,Toggl,"Not much help on how to use, didn't make any sense on tracking projects, as I was only able to create one project... Also I couldn't see calendar 8n typical monthly calendar format.",negative
66c48cd3-c831-40ca-b0e5-25d36919d6e2,Toggl,"Perhaps, I didn't know the correct gestures on getting to do these tasks, but I didn't find this app intuitive.",negative
a2ef4f94-9590-439f-840e-94ba89f4f38d,Toggl,App doesn't work offline.,negative
efd6651f-b096-43cc-8dea-747431176322,Toggl,"I have to do refresh multiple times, it loads the tasks I added from the web slowly on device even on Wi-Fi connection.",negative
2d387cda-c4a1-4504-b144-dbdf6479ef68,Toggl,Why i cant sign up ?,negative
5819364b-8dbf-4a35-9e8b-0131e91103ab,Toggl,Why is it acceptable to only target phones and not just phones but only portrait mode.,negative
af8a0bd2-9a0b-4bc4-bdeb-0c56f6a3967f,Toggl,"The apps main feature, tracking time, is sketchy at best, and if you are tracking important things like I was, I would definitely suggest looking elsewhere.",negative
760f24aa-e115-4ccc-b0d3-5463b819b2ee,Toggl,After all it's not usable for time tracking - which would be its primary function.,negative
c11c8f63-39cd-4c44-b628-995a936d7078,Toggl,The ability to track my time on specific projects has helped give me the data necessary to bill for hours worked.,positive
9434180d-c237-430e-b510-c32642b2bb49,Toggl,A little sluggish but still one of the best time trackers!,positive
46c874cf-0698-4503-87ae-f6abcd14bd79,Toggl,Login via Google.,neutral
476fdd15-17b5-4e73-a178-ee063c234729,Toggl,Tracking different projects is easy with the tag system.,positive
f76e04e3-e54f-44fe-9f9f-3ea361e5a519,Toggl,The reports system works exactly how I would want it to.,positive
a86e5046-1ac8-42c0-b78b-09c5455b01e9,Toggl,Love the new calendar feature.,positive
ddf21159-932e-4ebd-8950-76250bc756dd,Toggl,"Great platform, also a free account provides a useful professional time tracking experience.",positive
1da02e1b-3af5-471d-851d-d96000a41eee,Toggl,I like the weekly reports and live syncing between devices.,positive
b2dcd4d8-41c4-400c-8bcf-21972d520f97,Toggl,It's to annoying that we must stay online with desktop browser to export report to PDF.,negative
948b7848-e4f9-444b-8a85-3ae721d2c5d3,Toggl,"Also, dark theme finally works permanently!",positive
e284c7d7-9cb6-4140-bc16-d1365207b7dd,Toggl,It really changed the way I track my work.,positive
bca96c5b-49e8-4f50-a6f8-dc31ab672dd6,Toggl,Dark mode is working,neutral
036132f3-6714-4423-a392-5d3c60a4455c,Toggl,It can work online and offline.,positive
1ef4cf7b-4f54-4efd-b34e-4bb1479b3e46,Toggl,Nice to use with the Toggl time tracking tool.,positive
547bff6c-293e-4629-822c-53525f55a054,Toggl,"Unfortunately, the reporting is not as comprehensive as it is in similar apps.",negative
71880fc6-d8e4-4b36-84a6-645bb75808c8,Toggl,No breakdown of time spent on specific tasks within projects.,negative
753a93f5-5539-49f0-a5eb-db5d6440a2a5,Toggl,"Just uninstalled for the 2nd time, it doesn't always sync, hard to change clients, constant loading icon for no reason etc.",negative
21be401a-392d-46b9-a1af-dc64a4b63a3c,Toggl,"It bothers my OCD a little, and sometimes it prevents me from selecting the task I want to edit if it's underneath other tasks.",negative
d5b61b2e-948c-40b3-8df6-72c15961cedc,Toggl,"But finding a way to create a new project is awkward (almost hidden) and I couldn't create one, because it didn't do anything once I inserted all the info and pressed 'create'.",negative
31cb9b66-614a-44ce-8ef0-0460ba99a659,Toggl,But apart from that Toggl is the best time tracker I've come across.,positive
b09ccd57-7bbe-4ae9-a470-4c0f5ec6bba5,Toggl,invoicing and categorizing work are very helpful.,positive
7c5e14a3-d2bd-4567-8775-8d7a476cdcc5,Toggl,UI/UX could improve a bit.,neutral
91367921-4ae5-4bc3-8678-f4435b029e20,Toggl,"The idea behind the app is great, easy-to-use timers to track your work time.",positive
035c2e6e-d44f-4d12-bad6-62d1e0d6efb6,Toggl,"Clean, simple interface makes it easy to read, edit, and add entries, and the button in the options menu (with WiFi, Bluetooth, etc), makes it even easier to track time on the move.",positive
a9bd480f-7c62-41f9-813a-b45ed3a7d43e,Toggl,The calendar is the best way to double check.,positive
a8a5ea29-ca54-4bc2-8eb7-0b58775a78c1,Toggl,This is a good time tracking app and I have really enjoyed using it.,positive
2daa491b-0f2e-4977-9fb1-37f7385b9022,Toggl,"On the whole it's inflexible, and doing anything to try to optimize your workflow with it just ends in frustration and arbitrary barriers.",negative
5e50dbee-1c41-4c93-a921-33edf7e80fcf,Toggl,"For example, can I install this on my baby sitters phone to track her hours, with out using my own email and password in her phone?",neutral
2c033c62-19be-4c76-af99-a9c6780841db,Toggl,I love this app for my time management.,positive
